DecimalDay,TemperatureF
337.209,62.6
337.244,62.96
337.285,64.04
337.327,62.96
337.338,64.4
337.369,64.94
337.41,68
337.452,73.04
337.494,75.02
337.535,75.92
337.577,77
337.619,78.98
337.66,77
337.702,71.06
337.744,66.92
337.785,64.94
337.827,62.06
337.869,60.08
337.91,57.02
337.952,55.04
337.994,53.06
338.035,51.08
338.077,50
338.119,48.02
338.16,46.94
338.202,46.04
338.244,44.96
338.285,44.06
338.327,42.98
338.369,44.96
338.41,46.94
338.869,46.04
338.91,44.06
338.952,42.08
338.994,41
339.035,41
339.077,39.92
339.119,39.92
339.16,39.02
339.202,37.04
339.244,35.96
339.285,35.06
339.327,35.96
339.369,39.92
339.41,44.06
339.452,46.94
339.494,50
339.535,51.98
339.577,53.06
339.619,55.04
339.66,53.06
339.702,53.06
339.744,50
339.785,48.02
339.827,44.96
339.869,42.08
339.91,41
339.952,37.94
339.994,35.96
340.035,35.96
340.077,35.96
340.119,35.06
340.16,35.96
340.202,35.06
340.244,37.94
340.285,37.94
340.327,37.94
340.535,55.94
340.577,57.92
340.619,57.92
340.66,57.92
340.702,57.92
340.744,55.94
340.785,55.94
340.827,55.94
340.869,51.98
340.896,51.8
340.91,51.98
340.952,50
340.982,51.8
340.994,48.92
341.035,48.92
341.077,48.02
341.119,46.94
341.16,46.94
341.202,46.94
341.218,46.4
341.226,46.4
341.244,46.04
341.272,46.4
341.285,46.04
341.318,44.6
341.327,44.06
341.369,44.96
341.41,48.02
341.452,50
341.494,53.06
341.535,53.96
341.577,57.02
341.619,57.02
341.66,57.02
341.702,55.04
341.744,50
341.785,48.92
341.827,46.94
341.869,44.06
341.91,42.98
341.952,39.92
341.994,41
342.035,39.02
342.077,37.94
342.119,35.96
342.16,35.96
342.202,37.04
342.244,37.04
342.285,35.06
342.327,35.96
342.369,42.08
342.41,48.02
342.452,53.06
342.494,57.92
342.535,60.98
342.577,62.96
342.619,64.94
342.66,64.04
342.702,62.06
342.744,59
342.785,55.94
342.827,55.04
342.869,53.06
342.91,51.08
342.952,50
342.994,48.92
343.035,48.92
343.077,46.94
343.119,46.94
343.16,48.02
343.202,48.02
343.244,46.04
343.285,44.96
343.319,46.4
343.327,46.04
343.369,50
343.41,57.02
343.452,64.04
343.494,68
343.535,68
343.577,71.96
343.619,71.96
343.66,73.04
343.702,71.06
343.744,68
343.785,66.92
343.827,64.94
343.869,62.96
343.91,60.08
343.952,59
343.994,57.92
344.035,57.92
344.077,55.94
344.119,55.94
344.16,55.04
344.202,55.04
344.244,53.96
344.285,53.06
344.29,53.6
344.301,53.6
344.317,53.6
344.327,53.96
344.369,55.94
344.397,57.2
344.41,60.08
344.452,66.92
344.494,68
344.535,69.08
344.577,69.08
344.619,69.08
344.66,68
344.702,64.94
344.744,62.06
344.785,60.98
344.827,57.92
344.869,55.94
344.91,55.04
344.952,53.06
344.994,51.98
345.035,50
345.077,48.92
345.119,48.02
345.16,46.94
345.202,44.96
345.244,42.98
345.285,41
345.327,41
345.369,42.98
345.41,46.04
345.452,48.02
345.494,51.08
345.535,53.06
345.577,55.04
345.619,55.94
345.66,55.04
345.702,53.06
345.744,50
345.785,48.02
345.827,46.04
345.869,44.96
345.91,42.98
345.952,42.08
345.994,37.04
346.035,35.06
346.077,37.94
346.119,37.04
346.16,32
346.202,32
346.244,33.98
346.285,33.08
346.327,33.08
346.369,39.92
346.41,46.04
346.452,48.92
346.494,53.96
346.535,57.02
346.577,60.08
346.619,60.98
346.66,60.08
346.702,59
346.744,55.04
346.785,51.98
346.827,50
346.869,48.92
346.91,46.04
346.952,46.04
346.994,44.96
347.035,46.04
347.077,44.96
347.119,42.98
347.16,44.06
347.244,39.02
347.285,37.94
347.327,39.92
347.369,46.04
347.41,53.96
347.452,62.96
347.494,66.02
347.535,69.08
347.577,71.06
347.619,71.06
347.66,71.06
347.702,69.08
347.744,66.02
347.785,64.04
347.827,62.96
347.869,60.08
347.91,59
347.952,57.02
347.994,57.02
348.035,57.02
348.077,57.02
348.083,57.2
348.119,57.02
348.244,57.92
348.285,57.92
348.327,57.92
348.369,60.08
348.41,60.98
348.424,62.6
348.452,64.94
348.494,69.98
348.535,71.96
348.577,75.02
348.619,75.92
348.66,75.92
348.702,73.94
348.744,71.06
348.785,69.98
348.827,68
348.869,64.94
348.91,64.04
348.952,62.96
348.994,60.98
349.035,60.08
349.077,60.08
349.119,60.08
349.134,59
349.16,60.08
349.202,59
349.235,57.2
349.244,57.92
349.258,57.2
349.281,57.2
349.285,57.02
349.317,51.8
349.327,51.08
349.369,48.92
349.41,50
349.452,53.06
349.494,55.04
349.535,57.02
349.577,59
349.619,60.98
349.66,60.98
349.702,57.92
349.744,55.94
349.785,53.96
349.827,53.06
349.869,51.98
349.91,50
349.952,48.92
349.994,46.94
350.035,46.04
350.077,46.04
350.119,44.96
350.16,44.06
350.202,42.98
350.244,42.08
350.285,42.08
350.327,42.08
350.369,44.06
350.41,46.04
350.452,48.02
350.494,50
350.526,50
350.535,51.98
350.545,50
350.577,51.08
350.619,51.08
350.66,50
350.702,50
350.744,48.92
350.767,48.2
350.785,46.94
350.827,46.94
350.869,46.94
350.91,46.04
350.952,44.96
350.994,44.06
351.035,42.98
351.077,42.08
351.119,39.92
351.16,39.02
351.202,37.94
351.244,37.04
351.285,35.06
351.327,35.06
351.369,39.92
351.41,44.96
351.452,46.94
351.494,50
351.535,51.08
351.577,53.06
351.619,55.94
351.66,55.94
351.702,53.96
351.744,51.08
351.785,50
351.827,46.94
351.869,44.06
351.91,42.98
351.952,42.08
351.994,39.02
352.035,39.02
352.077,37.04
352.119,39.02
352.16,37.94
352.202,37.94
352.244,37.04
352.285,35.06
352.327,37.04
352.369,42.98
352.386,46.4
352.399,48.2
352.41,50
352.442,53.6
352.452,53.06
352.487,57.2
352.494,60.08
352.535,60.98
352.577,64.94
352.619,66.02
352.66,66.92
352.702,64.94
352.744,60.98
352.785,60.08
352.827,59
352.869,55.94
352.91,55.94
352.952,55.04
352.994,53.96
353.019,53.6
353.035,53.96
353.077,53.96
353.091,53.6
353.119,53.96
353.16,55.04
353.202,55.94
353.483,68
353.494,69.08
353.501,69.8
353.535,73.04
353.577,75.02
353.619,75.92
353.66,75.02
353.702,73.04
353.744,69.98
353.785,68
353.827,66.02
353.869,66.02
353.903,64.4
353.91,64.94
353.924,64.4
353.952,66.02
353.964,66.2
353.994,66.02
354.035,66.02
354.047,66.2
354.077,66.92
354.119,66.92
354.16,66.92
354.202,66.02
354.244,66.02
354.285,66.02
354.327,64.94
354.369,66.02
354.41,66.92
354.452,69.08
354.488,69.8
354.494,69.98
354.535,73.94
354.577,77
354.619,78.98
354.66,78.98
354.702,75.92
354.744,71.96
354.785,69.98
354.827,66.02
354.869,64.04
354.91,62.06
354.952,60.98
354.994,60.98
355.029,60.8
355.035,60.98
355.066,62.6
355.077,62.96
355.119,64.04
355.16,64.04
355.169,64.4
355.178,64.4
355.202,64.04
355.244,64.04
355.285,64.04
355.296,57.2
355.327,57.02
355.333,57.2
355.369,53.96
355.41,53.06
355.452,53.96
355.494,55.94
355.535,59
355.577,60.98
355.619,62.06
355.66,62.96
355.702,62.96
355.744,62.96
355.785,62.06
355.792,62.6
355.827,60.98
355.869,59
355.91,55.94
355.952,53.96
355.994,53.06
356.035,53.06
356.077,53.06
356.116,53.6
356.119,53.96
356.16,53.06
356.182,53.6
356.202,53.06
356.244,53.06
356.258,53.6
356.285,51.98
356.311,51.8
356.327,53.06
356.369,53.06
356.41,53.96
356.452,55.04
356.494,57.02
356.535,57.92
356.577,60.98
356.606,62.6
356.613,62.6
356.619,62.96
356.65,64.4
356.66,64.04
356.702,64.94
356.728,64.4
356.744,64.04
356.785,64.04
356.827,62.96
356.869,62.06
356.91,60.98
356.952,60.08
356.994,59
357.035,57.92
357.077,57.02
357.097,57.2
357.119,55.94
357.16,53.96
357.202,53.96
357.244,55.04
357.285,53.96
357.316,55.4
357.327,53.96
357.339,53.6
357.369,53.96
357.41,55.04
357.452,57.02
357.494,60.08
357.535,60.98
357.57,62.6
357.577,62.06
357.579,62.6
357.59,57.2
357.599,55.4
357.603,55.4
357.615,55.4
357.619,55.94
357.62,55.4
357.626,53.6
357.632,51.8
357.64,51.8
357.645,51.8
357.66,51.08
357.702,48.92
357.708,48.2
357.714,48.2
357.729,48.2
357.744,48.92
357.785,48.02
357.827,46.94
357.849,46.4
357.869,46.04
357.91,46.04
357.952,44.96
357.994,44.96
358.003,46.4
358.019,46.4
358.035,44.96
358.077,42.98
358.119,41
358.16,39.92
358.202,39.02
358.244,37.04
358.283,37.4
358.285,37.04
358.327,37.04
358.369,37.04
358.41,37.94
358.452,39.02
358.494,39.92
358.535,39.92
358.575,42.8
358.577,44.06
358.619,42.98
358.66,42.98
358.702,41
358.744,39.02
358.785,37.04
358.827,35.96
358.869,35.06
358.91,35.06
358.952,33.98
358.994,33.98
359.035,33.08
359.077,32
359.119,30.92
359.16,30.02
359.202,28.94
359.244,28.04
359.285,28.04
359.327,28.94
359.369,33.08
359.41,37.94
359.452,41
359.494,44.06
359.535,46.94
359.577,48.02
359.619,51.08
359.66,50
359.702,48.02
359.744,44.06
359.785,41
359.827,37.94
359.869,37.04
359.91,35.06
359.952,33.98
359.994,33.08
360.035,32
360.077,32
360.119,30.92
360.16,30.02
360.202,30.02
360.244,28.94
360.285,28.94
360.327,30.02
360.369,35.06
360.41,41
360.452,44.06
360.494,46.94
360.501,50
360.515,51.8
360.535,55.04
360.577,57.92
360.619,60.08
360.66,57.92
360.702,57.92
360.744,55.94
360.785,55.04
360.812,55.4
360.821,55.4
360.827,55.04
360.838,53.6
360.869,53.06
360.91,51.08
360.934,50
360.952,48.92
360.988,48.2
360.994,48.92
361.015,48.2
361.035,48.92
361.077,48.92
361.117,48.2
361.119,48.92
361.16,48.92
361.199,48.2
361.202,48.92
361.219,48.2
361.244,48.92
361.285,50
361.327,50
361.369,51.08
361.378,51.8
361.41,51.98
361.421,51.8
361.434,53.6
361.441,53.6
361.447,53.6
361.452,53.06
361.479,53.6
361.492,53.6
361.494,53.96
361.527,55.4
361.535,55.94
361.558,55.4
361.562,57.2
361.577,57.02
361.585,57.2
361.59,57.2
361.602,59
361.616,59
361.619,59
361.653,60.8
361.66,60.08
361.676,60.8
361.685,60.8
361.7,60.8
361.702,60.98
361.744,60.98
361.785,60.08
361.827,60.08
361.869,60.08
361.91,60.08
361.945,59
361.952,59
361.994,60.08
362.035,60.08
362.077,60.08
362.119,60.08
362.13,60.8
362.137,60.8
362.153,60.8
362.157,60.8
362.16,60.08
362.202,60.08
362.244,60.08
362.285,60.08
362.327,60.98
362.369,60.98
362.41,62.06
362.446,64.4
362.452,64.04
362.494,64.94
362.508,66.2
362.535,68
362.577,69.98
362.582,71.6
362.619,71.96
362.66,69.98
362.702,69.08
362.744,64.94
362.785,62.06
362.827,60.08
362.869,59
362.91,59
362.952,57.92
362.976,55.4
362.983,55.4
362.994,55.94
363.035,55.94
363.04,55.4
363.05,57.2
363.058,57.2
363.065,57.2
363.077,57.02
363.092,57.2
363.1,57.2
363.119,57.02
363.132,57.2
363.138,57.2
363.146,57.2
363.16,57.02
363.179,57.2
363.19,57.2
363.202,57.02
363.208,57.2
363.227,57.2
363.233,57.2
363.24,59
363.244,59
363.285,59
363.304,60.8
363.321,60.8
363.327,60.08
363.352,60.8
363.363,62.6
363.369,62.06
363.41,62.96
363.452,64.94
363.494,66.92
363.508,68
363.535,71.06
363.553,73.4
363.56,73.4
363.57,71.6
363.577,71.96
363.619,73.04
363.66,73.94
363.702,73.94
363.744,71.06
363.785,69.08
363.827,68
363.869,66.02
363.886,66.2
363.91,66.92
363.952,66.92
363.994,66.92
364.003,66.2
364.035,66.92
364.077,66.92
364.089,66.2
364.114,66.2
364.119,64.94
364.138,64.4
364.16,64.94
364.202,64.94
364.234,64.4
364.244,62.96
364.285,60.98
364.327,62.06
364.369,60.08
364.41,62.06
364.452,62.96
364.494,62.96
364.535,64.94
364.577,66.92
364.619,68
364.66,66.92
364.702,64.04
364.744,60.98
364.785,57.92
364.827,55.04
364.869,53.06
364.91,51.98
364.952,50
364.994,50
